Chromosome	Start	End	Num.Probes	Segment.Mean
chr10	56539375	57312720	483	1.2078
chr10	57312720	57335673	21	0.882046
chr10	57335673	57441514	78	1.2372
chr10	57441514	57442177	10	1.90728
chr10	57442177	57851708	286	1.2513
chr10	57851708	57872355	11	1.88076
chr10	57872355	57892462	24	1.12208
chr10	57892462	58341105	274	2.52085
chr10	58341105	58955615	521	2.05376
chr10	58955615	59379868	326	1.24632
chr10	59379868	59387615	11	0.911689
chr10	59387615	62600263	2410	1.37465
chr10	62600263	62613235	10	1.95692
chr10	62613235	63309514	434	1.36568
chr10	63309514	63320623	10	0.945382
chr10	63320623	65949503	1695	1.41035
chr10	65949503	67308723	950	1.26558
chr10	67308723	67314438	20	0.639259
chr10	67314438	67346420	36	1.29527
chr10	67346420	67362371	17	1.78052
chr10	67362371	69256616	1377	1.26473
chr10	69256616	78055669	5306	1.51905
chr10	78055669	78772535	526	1.32024
chr10	78772535	82420658	2678	1.5061
chr10	82420658	87042601	3507	1.28767
chr10	87042601	87065071	14	0.965909
chr10	87065071	88350151	918	1.35586
chr10	88350151	88366845	10	2.02131
chr10	88366845	89654865	645	1.44327
chr10	89654865	89662162	11	2.17233
chr10	89662162	96865196	4736	1.41003
chr10	96865196	96879295	21	2.04509
chr10	96879295	99394986	1687	1.43517
chr10	99394986	99652897	150	2.0646
chr10	99652897	103855189	2469	1.47393
chr10	103855189	103906302	20	2.0427
chr10	103906302	105662006	867	1.6016
chr10	105662006	120860294	10985	1.37901
chr10	120860294	120892970	20	1.93694
chr10	120892970	126615661	4479	1.44965
chr10	126615661	126729319	78	0.562813
chr10	126729319	132313111	4362	1.40615
chr10	132313111	132324969	11	0.876109
chr10	132324969	132984308	629	1.38427
chr10	132984308	132994629	10	0.887604
chr10	132994629	133648737	469	1.43477
chr10	133648737	135224729	715	1.61359
chr10	135224729	135234157	10	1.0373
chr10	135234157	135382259	115	2.04911
chr10	135382259	135506705	39	1.57116
chr11	198510	2579638	891	2.17982
chr11	2579638	9747817	5296	1.90251
chr11	9747817	9833492	66	2.6175
chr11	9833492	20872948	8528	1.91817
chr11	20872948	27532166	5094	1.74266
chr11	27532166	27566029	20	2.31286
chr11	27566029	32923646	3399	1.74273
chr11	32923646	36839131	3137	1.93635
chr11	36839131	43395981	4434	1.71625
chr11	43395981	48670489	3080	2.03445
chr11	48670489	49804807	490	1.71341
chr11	49804807	55205063	628	2.46245
chr11	55205063	55237808	13	1.79828
chr11	55237808	55872557	478	2.38114
chr11	55872557	55895665	14	1.81664
chr11	55895665	56733529	536	2.37621
chr11	56733529	56864872	81	1.7659
chr11	56864872	56898513	38	2.64514
chr11	56898513	59079637	1271	1.84783
chr11	59079637	60054553	608	2.59458
chr11	60054553	60462329	254	1.7874
chr11	60462329	62254950	1035	2.0494
chr11	62254950	62399332	56	2.64385
chr11	62399332	78543365	8097	1.98993
chr11	78543365	79346576	719	1.76203
chr11	79346576	79360411	12	0.865206
chr11	79360411	79442480	64	1.78825
chr11	79442480	79568852	76	0.802385
chr11	79568852	79590890	11	1.18004
chr11	79590890	79767123	119	0.805968
chr11	79767123	79777860	12	1.12294
chr11	79777860	80398346	534	0.834694
chr11	80398346	84252633	2800	1.70641
chr11	84252633	84311577	32	1.19654
chr11	84311577	84382009	55	0.816389
chr11	84382009	84554258	89	1.28436
chr11	84554258	85019244	383	1.67852
chr11	85019244	85283299	116	1.31737
chr11	85283299	87571089	1619	1.86771
chr11	87571089	87710108	115	2.54967
chr11	87710108	88815076	782	1.74607
chr11	88815076	88833524	10	1.26482
chr11	88833524	92573043	2367	1.72384
chr11	92573043	92765550	162	2.32041
chr11	92765550	97027092	3002	1.85553
chr11	97027092	99388997	1788	1.62931
chr11	99388997	99517443	113	1.24848
chr11	99517443	99569985	45	1.46834
chr11	99569985	99590995	18	0.76258
chr11	99590995	100242663	498	1.65887
chr11	100242663	102292946	1567	1.84007
chr11	102292946	102362829	48	2.30725
chr11	102362829	116458579	9789	1.86392
chr11	116458579	119235773	1845	2.08214
chr11	119235773	130190883	8205	1.86501
chr11	130190883	130204907	10	1.15308
chr11	130204907	130953265	544	1.8745
chr11	130953265	130968461	10	2.52051
chr11	130968461	134944771	3239	1.76787
chr12	150442	8557590	5704	2.45871
chr12	8557590	8578647	18	1.74769
chr12	8578647	9635889	583	2.31261
chr12	9635889	9695466	15	1.53272
chr12	9695466	11221597	1073	2.3385
chr12	11221597	11246703	10	1.5623
chr12	11246703	17541437	4455	2.32293
chr12	17541437	17554502	10	1.61258
chr12	17554502	23727850	4073	2.21484
chr12	23727850	26260870	2048	1.92385
chr12	26260870	34756086	6019	2.31846
chr12	34756086	46169218	5081	1.96304
chr12	46169218	58402546	6921	2.20105
chr12	58402546	81855668	15472	1.94945
chr12	81855668	81867317	10	2.6619
chr12	81867317	87410207	3265	1.89005
chr12	87410207	87528767	76	0.976701
chr12	87528767	88202812	389	1.86023
chr12	88202812	88213205	10	1.31283
chr12	88213205	88642257	241	1.93158
chr12	88642257	88673906	11	1.44543
chr12	88673906	94566185	3873	2.03793
chr12	94566185	94566994	13	2.95946
chr12	94566994	108792203	10002	2.04251
chr12	108792203	109090241	244	2.28527
chr12	109090241	109206550	53	2.90783
chr12	109206550	116326276	4753	2.16664
chr12	116326276	116335380	10	1.38393
chr12	116335380	118975376	1783	2.1166
chr12	118975376	119982795	765	1.8269
chr12	119982795	125888138	3076	2.09435
chr12	125888138	132057870	5497	1.83921
chr12	132057870	132545128	272	2.10905
chr12	132545128	133683557	337	1.72614
chr12	133683557	133697859	11	1.19935
chr12	133697859	133778190	38	1.67604
chr13	19026949	39699688	15010	2.20426
chr13	39699688	39712198	11	1.63362
chr13	39712198	44760870	3650	2.25987
chr13	44760870	44784278	21	2.94275
chr13	44784278	53863449	5667	2.29164
chr13	53863449	64307409	6138	2.03066
chr13	64307409	64345076	10	2.7412
chr13	64345076	94319958	19628	2.06217
chr13	94319958	94588121	179	1.20711
chr13	94588121	94634469	29	1.60486
chr13	94634469	94672905	30	2.62148
chr13	94672905	113875310	14479	2.14057
chr13	113875310	115108398	478	2.48595
chr14	19002124	20425885	201	1.44126
chr14	20425885	20434022	11	0.991877
chr14	20434022	20764339	219	1.38243
chr14	20764339	24231757	2415	1.57707
chr14	24231757	24279823	42	1.28182
chr14	24279823	25139103	516	1.60124
chr14	25139103	26779376	1238	1.36366
chr14	26779376	26795640	13	1.81593
chr14	26795640	29535570	1594	1.2683
chr14	29535570	29557122	10	0.825878
chr14	29557122	35261567	3818	1.38166
chr14	35261567	35465877	106	2.02587
chr14	35465877	35972827	257	1.60685
chr14	35972827	39659028	2343	1.3664
chr14	39659028	39799959	71	1.62683
chr14	39799959	47185597	4464	1.29386
chr14	47185597	47210052	12	0.91576
chr14	47210052	48721698	991	1.28658
chr14	48721698	51871397	1843	1.49272
chr14	51871397	51887573	10	2.04629
chr14	51887573	58133295	4459	1.45393
chr14	58133295	58150618	12	0.674117
chr14	58150618	67930871	6070	1.4458
chr14	67930871	67944486	10	2.24415
chr14	67944486	68979565	648	1.51203
chr14	68979565	69174655	194	1.98457
chr14	69174655	69439055	208	2.63067
chr14	69439055	69734529	143	2.23379
chr14	69734529	69810217	65	3.30412
chr14	69810217	72462469	1656	1.86358
chr14	72462469	72466217	11	1.37391
chr14	72466217	76200288	2437	1.93828
chr14	76200288	76222016	12	2.87535
chr14	76222016	78967980	1983	1.87343
chr14	78967980	78984101	10	1.18534
chr14	78984101	81805748	1909	1.75081
chr14	81805748	82003100	114	2.38488
chr14	82003100	85564743	2385	1.66799
chr14	85564743	85566356	12	2.45103
chr14	85566356	87203337	1176	1.67127
chr14	87203337	87231363	16	1.08492
chr14	87231363	87989335	486	1.65154
chr14	87989335	98217184	7124	1.85447
chr14	98217184	98229339	12	1.21804
chr14	98229339	99263434	931	1.69223
chr14	99263434	106920590	3865	1.93981
chr14	106920590	106948820	10	1.11588
chr14	106948820	107285438	216	1.78589
chr15	20016328	20342067	61	2.12543
chr15	20342067	31343877	5501	1.79876
chr15	31343877	31642565	224	2.11558
chr15	31642565	40069943	6123	1.86198
chr15	40069943	44839371	2291	2.03509
chr15	44839371	45256340	207	2.46698
chr15	45256340	46015736	394	1.96904
chr15	46015736	46397681	261	2.33721
chr15	46397681	50653047	2795	1.86769
chr15	50653047	50796046	72	2.23708
chr15	50796046	63172153	8897	1.88905
chr15	63172153	66796261	2010	2.08774
chr15	66796261	66992044	151	3.14417
chr15	66992044	68846844	1275	2.04258
chr15	68846844	68863072	10	2.85984
chr15	68863072	75459351	3962	2.02229
chr15	75459351	75512250	16	2.76382
chr15	75512250	75636522	20	1.89929
chr15	75636522	76891684	596	2.5634
chr15	76891684	76902186	20	4.32041
chr15	76902186	84692587	4602	2.45301
chr15	84692587	84708696	10	1.70875
chr15	84708696	90596619	4092	2.42628
chr15	90596619	90760220	110	2.95981
chr15	90760220	93454240	2184	2.47531
chr15	93454240	93464448	10	3.45932
chr15	93464448	94930395	1250	2.48531
chr15	94930395	98720333	2868	2.25594
chr15	98720333	102469041	2803	2.50647
chr16	60777	5351396	2351	2.04666
chr16	5351396	8224328	3525	1.71963
chr16	8224328	21689899	8909	1.8742
chr16	21689899	21708136	10	2.52437
chr16	21708136	29298135	4668	1.87749
chr16	29298135	31298194	606	2.25769
chr16	31298194	34411166	762	1.90378
chr16	34411166	40873504	353	2.3571
chr16	40873504	56754814	7191	1.81722
chr16	56754814	56766307	10	1.32103
chr16	56766307	59028737	1386	1.94129
chr16	59028737	59743936	494	1.65222
chr16	59743936	63355895	2319	1.92651
chr16	63355895	63374591	10	1.39201
chr16	63374591	66107233	2104	2.12366
chr16	66107233	67663959	797	2.38056
chr16	67663959	70883685	1456	1.9791
chr16	70883685	71205551	218	2.24271
chr16	71205551	72966785	968	1.84204
chr16	72966785	73030913	49	1.34487
chr16	73030913	73556556	386	1.86961
chr16	73556556	73780153	217	1.42113
chr16	73780153	84484735	10551	1.82883
chr16	84484735	85620863	885	2.0203
chr16	85620863	85663465	11	1.37605
chr16	85663465	90287536	3091	2.01478
chr17	526	795677	407	1.57956
chr17	795677	842266	34	1.14956
chr17	842266	7587952	3894	1.59028
chr17	7587952	8099527	221	13.6894
chr17	8099527	8122393	10	8.98986
chr17	8122393	8173928	27	13.6507
chr17	8173928	8598196	253	17.7321
chr17	8598196	8609483	10	11.962
chr17	8609483	8625370	17	24.8128
chr17	8625370	8838102	159	14.6489
chr17	8838102	8850380	10	9.44454
chr17	8850380	8964486	75	14.4292
chr17	8964486	9165989	131	11.6698
chr17	9165989	9184509	14	16.5403
chr17	9184509	9216304	20	10.1491
chr17	9216304	9244158	26	18.9716
chr17	9244158	9265699	18	12.5836
chr17	9265699	9573324	211	19.078
chr17	9573324	9595046	12	26.9572
chr17	9595046	9619092	10	10.6766
chr17	9619092	9980977	341	16.0198
chr17	9980977	9995618	15	27.2822
chr17	9995618	10194792	184	19.4938
chr17	10194792	10222008	21	11.9801
chr17	10222008	10494921	159	19.43
chr17	10494921	11436787	767	2.17718
chr17	11436787	11705989	205	5.91559
chr17	11705989	12796887	741	1.86396
chr17	12796887	12805127	11	5.93576
chr17	12805127	13318663	405	8.30317
chr17	13318663	13389430	64	10.1152
chr17	13389430	13412836	11	6.88263
chr17	13412836	13669787	229	13.0943
chr17	13669787	13677149	10	8.04721
chr17	13677149	13831099	129	11.6943
chr17	13831099	13838710	12	8.12492
chr17	13838710	14292204	346	13.059
chr17	14292204	14295755	11	8.3459
chr17	14295755	14302418	10	16.4976
chr17	14302418	14620708	280	11.5359
chr17	14620708	14635450	14	7.89659
chr17	14635450	14804420	141	10.892
chr17	14804420	14887089	81	7.4365
chr17	14887089	15046544	152	9.48205
chr17	15046544	15052854	10	19.024
chr17	15052854	16195076	585	10.1311
chr17	16195076	16493487	161	14.4034
chr17	16493487	16523068	10	6.41121
chr17	16523068	16705536	49	12.0263
chr17	16705536	16773278	18	6.53473
chr17	16773278	17157995	239	11.5395
chr17	17157995	17202534	22	19.5894
chr17	17202534	17682127	309	13.8918
chr17	17682127	17744507	17	20.9068
chr17	17744507	17833751	47	12.821
chr17	17833751	17857328	10	7.12843
chr17	17857328	18027920	101	13.1105
chr17	18027920	18045515	10	6.78631
chr17	18045515	18142834	59	10.9471
chr17	18142834	18180574	10	17.0131
chr17	18180574	18274769	55	10.837
chr17	18274769	18357169	46	7.8887
chr17	18357169	18391867	14	1.8209
chr17	18391867	18467209	15	3.47839
chr17	18467209	18627732	41	11.8075
chr17	18627732	18667929	10	2.7387
chr17	18667929	18922739	126	1.11721
chr17	18922739	20221726	626	1.86263
chr17	20221726	20279125	10	4.3275
chr17	20279125	20392123	27	2.21504
chr17	20392123	20460118	11	4.5109
chr17	20460118	20492068	12	1.89408
chr17	20492068	20591906	27	2.89449
chr17	20591906	39245114	8656	1.81691
chr17	39245114	49492163	5346	2.47648
chr17	49492163	58909205	6236	2.2444
chr17	58909205	63448640	2313	3.33995
chr17	63448640	63464120	10	2.1493
chr17	63464120	64467786	617	3.17138
chr17	64467786	72656418	5910	2.74887
chr17	72656418	72666253	11	4.36402
chr17	72666253	72853690	84	2.98478
chr17	72853690	72896696	21	2.21509
chr17	72896696	80639390	3968	2.99946
chr17	80639390	80648399	11	2.00687
chr17	80648399	81049727	219	3.0371
chr18	11543	1711625	1178	2.16422
chr18	1711625	1724573	10	1.53776
chr18	1724573	2830344	833	2.12417
chr18	2830344	2874260	25	2.74644
chr18	2874260	8805381	4493	2.1532
chr18	8805381	13003903	2897	2.38454
chr18	13003903	13461327	310	1.82796
chr18	13461327	22519038	3199	2.19108
chr18	22519038	36240945	8939	1.67974
chr18	36240945	36264815	10	1.16304
chr18	36264815	77907347	29555	1.70485
chr18	77907347	77940144	24	1.28382
chr18	77940144	78015058	40	0.892708
chr19	90910	20746076	9249	2.16321
chr19	20746076	26172371	2234	1.85378
chr19	26172371	28069044	40	22.2647
chr19	28069044	28168666	27	14.4354
chr19	28168666	28322567	68	20.3855
chr19	28322567	28336303	13	11.7482
chr19	28336303	28592237	203	17.6042
chr19	28592237	28753797	155	22.373
chr19	28753797	28781463	19	35.9143
chr19	28781463	28890745	86	22.0364
chr19	28890745	28915023	38	16.634
chr19	28915023	28944096	21	29.7424
chr19	28944096	29213993	172	20.8542
chr19	29213993	29234846	10	8.80541
chr19	29234846	29757501	445	15.1198
chr19	29757501	29762551	13	10.0968
chr19	29762551	29807306	41	15.3035
chr19	29807306	29819575	15	22.9921
chr19	29819575	29831854	11	14.0371
chr19	29831854	29938585	102	21.8852
chr19	29938585	29972466	18	32.3742
chr19	29972466	29980995	12	12.1655
chr19	29980995	30248214	192	22.0736
chr19	30248214	30293518	29	14.8341
chr19	30293518	30305231	12	38.7262
chr19	30305231	30308510	23	22.8043
chr19	30308510	30321375	10	13.0708
chr19	30321375	30818627	318	23.0106
chr19	30818627	30831880	15	13.4555
chr19	30831880	30950071	84	23.7404
chr19	30950071	30963441	10	11.7679
chr19	30963441	31065450	104	23.2384
chr19	31065450	31077822	10	12.5583
chr19	31077822	31113304	22	27.0576
chr19	31113304	31276468	100	19.4598
chr19	31276468	31324319	37	25.3907
chr19	31324319	31343392	23	14.4796
chr19	31343392	31481138	100	22.8791
chr19	31481138	31494765	13	14.2698
chr19	31494765	31665182	123	23.4777
chr19	31665182	31675352	11	11.5335
chr19	31675352	31693914	10	27.8417
chr19	31693914	31707960	10	13.05
chr19	31707960	31725213	15	25.2014
chr19	31725213	31811697	63	9.73062
chr19	31811697	32034301	194	12.6855
chr19	32034301	32053019	12	7.75908
chr19	32053019	32387580	261	12.064
chr19	32387580	32397940	11	8.26502
chr19	32397940	32749794	289	13.565
chr19	32749794	40173965	4234	1.53328
chr19	40173965	40229522	36	12.5315
chr19	40229522	40357534	105	17.1218
chr19	40357534	40381287	32	9.64201
chr19	40381287	40616628	97	15.5747
chr19	40616628	40802181	139	9.51931
chr19	40802181	41065400	105	13.1057
chr19	41065400	41089038	10	8.14665
chr19	41089038	41173861	28	12.9694
chr19	41173861	41188486	12	7.59773
chr19	41188486	41351689	93	13.7094
chr19	41351689	41360834	10	7.89349
chr19	41360834	41812461	289	13.5792
chr19	41812461	59097855	9615	1.58364
chr20	61305	744825	534	2.02034
chr20	744825	756421	10	1.47158
chr20	756421	1561660	684	2.04489
chr20	1561660	1582149	35	1.47842
chr20	1582149	2460089	783	2.04701
chr20	2460089	2472339	10	3.13566
chr20	2472339	5711542	2242	2.07998
chr20	5711542	23641097	14393	1.8982
chr20	23641097	23665069	15	2.94912
chr20	23665069	24847479	934	1.91191
chr20	24847479	25395257	325	2.50945
chr20	25395257	25414096	12	3.30263
chr20	25414096	29651559	426	2.32315
chr20	29651559	30616627	369	3.55955
chr20	30616627	31125319	233	2.9149
chr20	31125319	31850981	486	2.09689
chr20	31850981	32865234	448	2.84802
chr20	32865234	32931951	27	3.83244
chr20	32931951	38097105	2873	2.73913
chr20	38097105	38119319	10	1.64088
chr20	38119319	38198379	57	2.5691
chr20	38198379	38230565	20	3.5104
chr20	38230565	49601975	8216	2.68178
chr20	49601975	49975331	291	3.17137
chr20	49975331	52738310	2167	2.57234
chr20	52738310	52766393	25	3.50556
chr20	52766393	58393065	4558	2.59495
chr20	58393065	58407519	11	1.78579
chr20	58407519	60315168	1731	2.48267
chr20	60315168	62956154	1142	2.8069
chr21	10736871	10955166	40	2.46655
chr21	10955166	10967359	14	3.66753
chr21	10967359	11028663	32	2.45699
chr21	11028663	11124005	28	1.88886
chr21	11124005	15498739	461	2.64968
chr21	15498739	16353670	592	1.86967
chr21	16353670	16450646	84	3.11877
chr21	16450646	17729192	919	2.25856
chr21	17729192	18398622	462	1.77312
chr21	18398622	18407414	12	2.3923
chr21	18407414	32974510	11011	1.77401
chr21	32974510	39868722	5097	2.02996
chr21	39868722	39870285	10	1.47606
chr21	39870285	40920746	857	2.02939
chr21	40920746	42619730	1572	1.8262
chr21	42619730	44435506	1444	2.02214
chr21	44435506	44461507	45	3.13296
chr21	44461507	48096958	2085	2.1214
chr22	16052528	17111452	169	1.70762
chr22	17111452	17334309	125	2.00116
chr22	17334309	20098451	1792	2.3851
chr22	20098451	20124041	14	3.27085
chr22	20124041	25845889	3626	2.41206
chr22	25845889	25856442	10	1.65943
chr22	25856442	39394877	10015	2.35909
chr22	39394877	39427484	15	1.70674
chr22	39427484	51234456	8159	2.39899
chrMT	408	16149	107	1.81489
chrX	168477	650633	118	2.22002
chrX	650633	1219197	74	2.9156
chrX	1219197	2703512	248	3.59209
chrX	2703512	2976286	199	5.3632
chrX	2976286	2998162	10	9.38033
chrX	2998162	3954002	556	4.92144
chrX	3954002	5203602	1116	3.65374
chrX	5203602	5219228	11	6.14045
chrX	5219228	12935296	5942	3.56226
chrX	12935296	13296880	223	5.87151
chrX	13296880	15714921	1681	4.91239
chrX	15714921	15723932	10	3.1744
chrX	15723932	16120367	210	5.19153
chrX	16120367	18415602	1331	3.58052
chrX	18415602	18948195	253	4.81131
chrX	18948195	21376643	1250	3.84234
chrX	21376643	21582238	74	4.91907
chrX	21582238	23123162	1229	3.73403
chrX	23123162	23246637	137	4.60517
chrX	23246637	23265527	12	3.26033
chrX	23265527	25324723	1317	4.93744
chrX	25324723	27147878	1146	3.598
chrX	27147878	27186727	25	4.82891
chrX	27186727	27809471	444	3.32661
chrX	27809471	28329648	302	4.33074
chrX	28329648	28358073	13	3.06933
chrX	28358073	29079133	457	4.27402
chrX	29079133	29097982	10	1.89104
chrX	29097982	29221050	106	3.60524
chrX	29221050	29237483	14	0.640787
chrX	29237483	29384923	91	1.15548
chrX	29384923	30254948	546	4.16641
chrX	30254948	31005603	491	3.52891
chrX	31005603	31731850	505	4.2732
chrX	31731850	31923643	128	1.2465
chrX	31923643	32102891	157	4.25235
chrX	32102891	32151666	36	1.09924
chrX	32151666	32324749	138	3.47759
chrX	32324749	32406446	71	0.61169
chrX	32406446	32417781	11	0.38447
chrX	32417781	32626138	195	0.57229
chrX	32626138	32655044	23	0.795762
chrX	32655044	32676944	11	0.422407
chrX	32676944	32829844	120	0.605696
chrX	32829844	32838395	10	0.384003
chrX	32838395	33019027	149	0.55896
chrX	33019027	33051187	39	0.806064
chrX	33051187	33281241	149	0.547786
chrX	33281241	33310412	28	0.734288
chrX	33310412	39364577	3854	2.72897
chrX	39364577	41560822	1149	3.08266
chrX	41560822	44093399	1426	2.70845
chrX	44093399	44364619	162	3.22452
chrX	44364619	44400104	21	6.27304
chrX	44400104	44528308	58	4.54689
chrX	44528308	47964520	1801	5.50974
chrX	47964520	48355090	160	4.56819
chrX	48355090	48403243	22	7.59037
chrX	48403243	48443499	20	2.88489
chrX	48443499	48487386	20	10.3986
chrX	48487386	48600979	36	15.3179
chrX	48600979	48629529	11	8.77585
chrX	48629529	50675795	938	1.71217
chrX	50675795	51658985	490	0.878196
chrX	51658985	51680491	11	1.35462
chrX	51680491	51844521	57	0.900247
chrX	51844521	52665409	160	1.62627
chrX	52665409	54113898	519	2.7062
chrX	54113898	54699529	227	2.12756
chrX	54699529	54725204	10	1.20174
chrX	54725204	55540564	398	1.72164
chrX	55540564	55948763	206	3.82632
chrX	55948763	56403250	218	1.66197
chrX	56403250	56421417	10	2.92536
chrX	56421417	57254764	498	1.6689
chrX	57254764	57329851	36	2.30775
chrX	57329851	57470898	74	1.42762
chrX	57470898	57517754	19	0.616441
chrX	57517754	58473435	342	1.40294
chrX	58473435	68127058	2762	2.27989
chrX	68127058	68611992	297	3.89114
chrX	68611992	77863702	3887	2.34896
chrX	77863702	77893494	11	1.50331
chrX	77893494	88591283	6394	2.16941
chrX	88591283	88608566	10	1.29071
chrX	88608566	89892519	446	1.90185
chrX	89892519	89903532	12	1.2152
chrX	89903532	92333731	1046	1.98883
chrX	92333731	92337317	11	0.819957
chrX	92337317	104612306	6897	2.2005
chrX	104612306	104667717	30	1.42097
chrX	104667717	105598514	442	2.19807
chrX	105598514	105617214	10	1.4283
chrX	105617214	125539092	11596	2.26209
chrX	125539092	125573295	11	1.53997
chrX	125573295	155233847	17736	2.27185
chrY	2650438	3885607	364	0.704694
chrY	3885607	3946835	12	1.49242
chrY	3946835	9908767	2389	0.653026
chrY	9908767	11605386	47	1.06487
chrY	11605386	27601075	5578	0.593342
chrY	27601075	27706447	32	1.04825
chrY	27706447	28431027	264	0.500239
chrY	28431027	59018260	184	0.762056
