Chromosome	Start	End	Num.Probes	Segment.Mean
chr11	100183764	100207569	10	2.53547
chr11	100207569	101605013	1203	4.06744
chr11	101605013	102270514	376	11.9272
chr11	102270514	102369712	57	16.5648
chr11	102369712	102385321	10	23.7105
chr11	102385321	102496903	98	16.2441
chr11	102496903	102541776	42	13.2241
chr11	102541776	102564516	11	21.2063
chr11	102564516	102630074	53	14.4701
chr11	102630074	102650406	23	18.771
chr11	102650406	102897203	179	13.4645
chr11	102897203	105417003	1808	4.13738
chr11	105417003	105484242	51	12.2422
chr11	105484242	105584432	60	3.98946
chr11	105584432	106448529	541	1.90817
chr11	106448529	106505853	43	10.2767
chr11	106505853	106519169	10	7.40322
chr11	106519169	107239029	483	10.6934
chr11	107239029	107329938	51	8.21244
chr11	107329938	107331699	10	4.29425
chr11	107331699	107531539	156	7.7678
chr11	107531539	107562893	31	6.12362
chr11	107562893	107769679	138	1.88423
chr11	107769679	107789948	10	1.33251
chr11	107789948	110553762	1665	1.96408
chr11	110553762	110680850	103	12.9745
chr11	110680850	110914126	207	9.39013
chr11	110914126	111078110	137	3.41972
chr11	111078110	111875498	462	3.01272
chr11	111875498	112463363	366	2.45924
chr11	112463363	113070961	450	2.93591
chr11	113070961	113276799	179	2.40621
chr11	113276799	113554325	192	3.45984
chr11	113554325	113577540	15	2.6156
chr11	113577540	113782926	128	3.89176
chr11	113782926	113997662	164	2.93995
chr11	113997662	116275081	1742	2.42165
chr11	116275081	116288992	14	1.88089
chr11	116288992	118139879	1346	2.43091
chr11	118139879	118299261	75	3.06054
chr11	118299261	118337069	35	2.39327
chr11	118337069	118362212	85	3.05225
chr11	118362212	119199467	439	2.41357
chr11	119199467	121958971	2021	3.33978
chr11	121958971	122303771	244	4.19348
chr11	122303771	123312719	775	2.94876
chr11	123312719	123331238	15	2.17347
chr11	123331238	127193285	2923	3.47994
chr11	127193285	127392185	183	2.39198
chr11	127392185	127816908	272	2.97833
chr11	127816908	128497549	696	3.42501
chr11	128497549	129994972	984	2.94555
chr11	129994972	131788388	1463	3.91788
chr11	131788388	132435812	534	2.934
chr11	132435812	134207450	1305	3.32741
chr11	134207450	134508702	245	2.51182
chr11	134508702	134528726	14	1.8468
chr11	134528726	134944771	354	2.5102
chr12	150442	185875	10	2.25884
chr12	185875	869230	423	1.37888
chr12	869230	874691	16	0.390507
chr12	874691	2258063	885	1.38496
chr12	2258063	2276255	10	1.02712
chr12	2276255	3076924	557	1.36746
chr12	3076924	3095949	10	0.929982
chr12	3095949	8352156	3723	1.37639
chr12	8352156	8386039	12	0.887816
chr12	8386039	9258441	463	1.37695
chr12	9258441	9271485	10	1.04287
chr12	9271485	9632213	185	1.41336
chr12	9632213	9685445	12	1.94631
chr12	9685445	11503907	1217	1.35882
chr12	11503907	11514618	11	1.90406
chr12	11514618	24374135	8865	1.38294
chr12	24374135	24386443	10	1.02062
chr12	24386443	24855266	340	1.36717
chr12	24855266	24935261	58	1.9805
chr12	24935261	25003259	69	1.41436
chr12	25003259	25070880	58	1.97908
chr12	25070880	25179704	97	1.39902
chr12	25179704	25309685	140	1.84804
chr12	25309685	33300598	6008	1.38468
chr12	33300598	33307867	27	0.624754
chr12	33307867	33715377	265	1.3346
chr12	33715377	36356124	545	2.37144
chr12	36356124	38176833	94	1.58405
chr12	38176833	57318067	11375	1.38255
chr12	57318067	57321164	10	1.9076
chr12	57321164	58748291	791	1.40358
chr12	58748291	64375800	3627	1.89381
chr12	64375800	68296943	2582	2.51307
chr12	68296943	70860903	1833	1.93847
chr12	70860903	70879703	19	2.53231
chr12	70879703	73520924	1739	1.88913
chr12	73520924	73620629	56	2.33373
chr12	73620629	74257571	352	3.01073
chr12	74257571	75983668	1052	1.88216
chr12	75983668	76005483	11	2.70241
chr12	76005483	79303305	2316	1.93245
chr12	79303305	84540587	3266	2.47845
chr12	84540587	85118171	390	1.91141
chr12	85118171	87525655	1293	2.45666
chr12	87525655	87556119	10	1.75963
chr12	87556119	94755357	4666	2.50775
chr12	94755357	95569005	607	1.91174
chr12	95569005	95904786	256	2.49117
chr12	95904786	96044741	99	1.99222
chr12	96044741	96129070	51	2.60273
chr12	96129070	96835691	474	1.93447
chr12	96835691	97089869	170	3.04948
chr12	97089869	108430490	7906	1.92034
chr12	108430490	108447902	11	1.43683
chr12	108447902	127819873	12730	1.90995
chr12	127819873	127839394	15	1.44335
chr12	127839394	133778190	4384	1.83775
chr13	19026949	36602228	12785	2.42405
chr13	36602228	36691654	62	1.40861
chr13	36691654	36776962	63	2.48254
chr13	36776962	38071585	911	1.36231
chr13	38071585	38086543	16	0.456777
chr13	38086543	48327901	7248	1.35596
chr13	48327901	48331666	11	1.98276
chr13	48331666	51238208	1783	1.36101
chr13	51238208	51247226	10	1.90535
chr13	51247226	55679155	2612	1.33272
chr13	55679155	55691687	10	1.74411
chr13	55691687	65969542	5955	1.31007
chr13	65969542	65984398	10	0.851995
chr13	65984398	69250130	2100	1.30652
chr13	69250130	69259243	12	2.0579
chr13	69259243	69637810	316	1.29422
chr13	69637810	77702904	5703	2.46712
chr13	77702904	77725572	10	3.29017
chr13	77725572	80543386	1833	2.45418
chr13	80543386	80568058	10	1.84835
chr13	80568058	98178544	11224	2.41737
chr13	98178544	98181961	10	1.74729
chr13	98181961	100805491	1822	2.44482
chr13	100805491	100844252	27	1.28652
chr13	100844252	100994285	70	2.92482
chr13	100994285	108500065	6249	2.44812
chr13	108500065	108583809	54	1.3152
chr13	108583809	108632688	32	3.04929
chr13	108632688	111382161	2304	3.86248
chr13	111382161	112185950	607	4.8953
chr13	112185950	113028834	504	6.7625
chr13	113028834	113078285	27	8.56565
chr13	113078285	113109526	20	6.49322
chr13	113109526	113651799	331	8.68384
chr13	113651799	113690432	18	5.77921
chr13	113690432	115108398	571	8.50744
chr14	19002124	19170728	17	2.83875
chr14	19170728	19438299	15	3.95526
chr14	19438299	19802148	29	2.39478
chr14	19802148	21227547	775	3.3261
chr14	21227547	21231398	10	2.29956
chr14	21231398	21535219	192	3.26159
chr14	21535219	22308299	449	2.4157
chr14	22308299	22379567	72	4.17767
chr14	22379567	22562268	169	2.81378
chr14	22562268	22959311	352	3.62801
chr14	22959311	22978546	50	3.01995
chr14	22978546	23666279	394	2.37587
chr14	23666279	23904170	109	1.89747
chr14	23904170	23916123	10	1.39522
chr14	23916123	25464227	1063	1.89271
chr14	25464227	26236215	544	2.40976
chr14	26236215	29138639	1803	1.83034
chr14	29138639	29314353	94	0.758782
chr14	29314353	29713629	205	1.25856
chr14	29713629	31135252	814	2.35145
chr14	31135252	31369817	150	3.044
chr14	31369817	33722869	1526	1.98366
chr14	33722869	35875235	1539	1.49435
chr14	35875235	36007377	72	2.53123
chr14	36007377	37609442	1161	1.48096
chr14	37609442	40580182	1672	1.12258
chr14	40580182	41008206	308	3.32117
chr14	41008206	41609427	444	3.82091
chr14	41609427	41663725	15	2.74844
chr14	41663725	41799456	109	4.03739
chr14	41799456	41928861	92	3.20982
chr14	41928861	45764664	2215	4.36836
chr14	45764664	45786127	11	3.27331
chr14	45786127	46217231	246	2.20354
chr14	46217231	46245987	12	1.59639
chr14	46245987	47547966	801	2.18538
chr14	47547966	50619231	1824	4.37518
chr14	50619231	54865154	2945	3.62792
chr14	54865154	55757259	543	3.2966
chr14	55757259	63388827	5153	2.18909
chr14	63388827	63400143	10	1.49439
chr14	63400143	66995292	2294	2.17565
chr14	66995292	67041069	15	1.66936
chr14	67041069	70452748	2076	2.20176
chr14	70452748	70465234	10	1.47042
chr14	70465234	77251309	4397	2.17352
chr14	77251309	77269760	12	1.47433
chr14	77269760	78281674	677	2.17631
chr14	78281674	79380400	889	2.68954
chr14	79380400	79398118	14	0.328259
chr14	79398118	79414009	15	0.208652
chr14	79414009	79434902	14	0.341086
chr14	79434902	79457276	16	0.215214
chr14	79457276	79479700	20	0.309493
chr14	79479700	79498881	10	0.58692
chr14	79498881	79534414	34	0.318751
chr14	79534414	79855462	202	2.73488
chr14	79855462	79874829	12	2.0331
chr14	79874829	80407790	416	2.80561
chr14	80407790	80598729	130	2.23677
chr14	80598729	80688066	51	2.7541
chr14	80688066	82951294	1413	2.23144
chr14	82951294	83354455	326	2.79811
chr14	83354455	84271054	615	1.61116
chr14	84271054	84301582	27	2.01469
chr14	84301582	85106264	510	1.58492
chr14	85106264	85255206	105	2.20138
chr14	85255206	86465627	875	1.57198
chr14	86465627	86617446	97	2.51199
chr14	86617446	86661719	27	1.72558
chr14	86661719	87014019	282	2.60431
chr14	87014019	87111459	43	1.58821
chr14	87111459	87626653	324	2.13543
chr14	87626653	89434545	1151	1.60839
chr14	89434545	89875129	343	2.15987
chr14	89875129	90713969	543	1.63995
chr14	90713969	90730968	12	1.23552
chr14	90730968	92518165	1036	1.64368
chr14	92518165	92972626	363	2.04665
chr14	92972626	93073314	87	2.44068
chr14	93073314	93395166	220	2.07672
chr14	93395166	93619710	131	2.92686
chr14	93619710	95325282	1240	3.39262
chr14	95325282	95344201	24	4.30829
chr14	95344201	95511223	152	3.3726
chr14	95511223	96054000	410	2.54141
chr14	96054000	96743686	601	3.02943
chr14	96743686	99308117	2032	3.50832
chr14	99308117	100977085	1143	3.93254
chr14	100977085	102603842	927	3.52523
chr14	102603842	102744721	56	4.42959
chr14	102744721	104180708	705	3.59995
chr14	104180708	105212080	381	2.97742
chr14	105212080	106530525	392	3.46073
chr14	106530525	106576076	20	2.32648
chr14	106576076	106877096	139	3.88079
chr14	106877096	106920590	52	2.04949
chr14	106920590	107285438	226	3.52575
chr15	20016328	20076379	11	1.77181
chr15	20076379	25420799	1993	2.35638
chr15	25420799	25434990	10	1.68268
chr15	25434990	54876507	18695	2.4308
chr15	54876507	54890481	10	1.85829
chr15	54890481	60170210	3625	2.45283
chr15	60170210	60183897	10	1.84504
chr15	60183897	61184686	753	2.43773
chr15	61184686	61519549	371	1.3027
chr15	61519549	74329562	8264	2.42512
chr15	74329562	74398154	25	1.90136
chr15	74398154	75006146	287	2.4104
chr15	75006146	75030859	11	1.78472
chr15	75030859	76304975	461	2.37662
chr15	76304975	76337713	10	3.25266
chr15	76337713	90397602	8931	2.40725
chr15	90397602	90463091	37	2.8622
chr15	90463091	95711461	4268	2.39018
chr15	95711461	95731168	11	1.87679
chr15	95731168	102469041	5032	2.40387
chr16	60777	417579	183	2.38577
chr16	417579	460925	10	1.70379
chr16	460925	2053606	557	2.34237
chr16	2053606	7851867	4775	1.34505
chr16	7851867	8692220	790	2.33394
chr16	8692220	9896605	1087	1.32519
chr16	9896605	9912077	11	0.954537
chr16	9912077	32011045	12972	1.36256
chr16	32011045	34104759	336	1.6152
chr16	34104759	46469840	464	2.43144
chr16	46469840	55795801	6574	1.35717
chr16	55795801	55826000	22	2.44924
chr16	55826000	62436490	4185	1.33435
chr16	62436490	62492073	34	2.43962
chr16	62492073	70848239	4939	1.37369
chr16	70848239	71113423	184	2.94472
chr16	71113423	71202643	44	3.70992
chr16	71202643	73106987	1057	1.36004
chr16	73106987	73172275	43	0.284754
chr16	73172275	73195951	10	0.530379
chr16	73195951	73415828	169	0.329287
chr16	73415828	76438146	2151	1.37392
chr16	76438146	76446597	13	2.54396
chr16	76446597	78372024	1868	1.34061
chr16	78372024	78384883	17	2.4428
chr16	78384883	86520682	8688	1.32965
chr16	86520682	86536810	38	0.402667
chr16	86536810	86587851	45	0.312764
chr16	86587851	87723852	955	1.33203
chr16	87723852	88638822	422	2.28753
chr16	88638822	88685551	35	3.39771
chr16	88685551	90287536	649	2.35122
chr17	526	791222	406	2.39227
chr17	791222	1127030	152	2.86599
chr17	1127030	1514348	167	1.9382
chr17	1514348	1630076	50	3.59016
chr17	1630076	2179458	282	1.99246
chr17	2179458	2241006	33	3.01261
chr17	2241006	4361406	1310	1.95392
chr17	4361406	4401604	31	3.63124
chr17	4401604	4427701	12	1.97837
chr17	4427701	4463262	12	3.40985
chr17	4463262	4857197	166	2.0205
chr17	4857197	6189180	923	1.38812
chr17	6189180	6198035	10	0.976865
chr17	6198035	7544731	754	1.40266
chr17	7544731	7567866	11	0.377051
chr17	7567866	7592663	17	0.881463
chr17	7592663	7689462	39	0.351837
chr17	7689462	8831215	654	1.3546
chr17	8831215	8872901	32	0.411324
chr17	8872901	8895049	13	0.237851
chr17	8895049	9142718	158	1.3876
chr17	9142718	9177301	23	0.399511
chr17	9177301	9198861	18	0.25361
chr17	9198861	9219204	11	0.628532
chr17	9219204	9264402	36	0.342412
chr17	9264402	9267958	11	0.196486
chr17	9267958	9301878	22	0.349925
chr17	9301878	9319651	12	0.59273
chr17	9319651	9404164	68	0.307621
chr17	9404164	9431703	26	0.463446
chr17	9431703	9455530	14	0.212448
chr17	9455530	9476543	10	0.567299
chr17	9476543	9579358	57	0.335327
chr17	9579358	11235238	1301	1.35115
chr17	11235238	11239798	10	1.92237
chr17	11239798	12847295	1183	1.35019
chr17	12847295	13338555	406	3.5798
chr17	13338555	14094480	618	2.51109
chr17	14094480	14126024	19	1.45677
chr17	14126024	14160762	27	4.11459
chr17	14160762	15152340	890	1.35792
chr17	15152340	15168898	13	1.80771
chr17	15168898	15550534	210	3.49754
chr17	15550534	16141775	251	2.54271
chr17	16141775	16532344	199	3.41723
chr17	16532344	18236167	921	1.38595
chr17	18236167	18763393	177	1.63988
chr17	18763393	19610210	388	1.37376
chr17	19610210	20220875	334	3.52692
chr17	20220875	20432427	45	2.56051
chr17	20432427	21516234	487	3.36725
chr17	21516234	21538353	10	2.64018
chr17	21538353	33425489	5065	1.37522
chr17	33425489	33452545	18	2.60358
chr17	33452545	36616036	1744	1.38079
chr17	36616036	36646216	10	0.99684
chr17	36646216	36995960	172	1.39244
chr17	36995960	37876792	431	2.50171
chr17	37876792	37908085	22	1.92366
chr17	37908085	39410695	838	2.46906
chr17	39410695	39425668	18	1.74797
chr17	39425668	42140996	1556	2.46226
chr17	42140996	44448745	1142	1.39914
chr17	44448745	44564772	13	0.862053
chr17	44564772	45898426	587	1.39637
chr17	45898426	48523516	1430	2.49429
chr17	48523516	60322669	7476	3.53501
chr17	60322669	60363981	10	2.51092
chr17	60363981	62184489	857	3.5262
chr17	62184489	70883812	6007	2.50875
chr17	70883812	74678349	2196	3.43237
chr17	74678349	74699511	14	2.55512
chr17	74699511	74781929	43	3.73251
chr17	74781929	81049727	3299	2.43052
chr18	11543	9747269	7180	3.48781
chr18	9747269	9751339	10	2.61715
chr18	9751339	12162307	1835	3.57117
chr18	12162307	12253932	31	2.81936
chr18	12253932	14114524	1168	3.50632
chr18	14114524	16965880	395	3.12145
chr18	16965880	19354063	318	2.34883
chr18	19354063	19466655	53	2.98891
chr18	19466655	29096677	6183	2.32578
chr18	29096677	45530802	10955	1.76339
chr18	45530802	48776044	2366	2.30573
chr18	48776044	48786482	10	1.74586
chr18	48786482	49998182	884	2.30668
chr18	49998182	50597695	439	2.85711
chr18	50597695	63640473	9029	2.33226
chr18	63640473	63906749	214	1.73673
chr18	63906749	63911732	12	2.29258
chr18	63911732	66746443	2097	1.72243
chr18	66746443	66755511	34	1.36261
chr18	66755511	78015058	8300	1.77761
chr19	90910	984616	194	1.38029
chr19	984616	1006481	10	0.954387
chr19	1006481	2147842	292	1.39782
chr19	2147842	2886300	261	4.01223
chr19	2886300	2900013	10	5.4483
chr19	2900013	4124819	348	4.00965
chr19	4124819	5495568	512	1.4065
chr19	5495568	5514426	13	0.969161
chr19	5514426	6977104	727	1.39971
chr19	6977104	6990651	12	1.00485
chr19	6990651	15032866	3862	1.39461
chr19	15032866	15050293	11	0.958451
chr19	15050293	17305811	1408	1.39901
chr19	17305811	17353353	10	1.89885
chr19	17353353	24461528	3788	1.38024
chr19	24461528	24505349	15	2.66027
chr19	24505349	37496139	6510	1.8436
chr19	37496139	37559833	42	1.28675
chr19	37559833	59097855	11873	1.86475
chr20	61305	61682	10	1.67584
chr20	61682	1561289	1216	2.40558
chr20	1561289	1570795	13	1.65597
chr20	1570795	14156371	9673	2.47091
chr20	14156371	14288303	69	1.28587
chr20	14288303	21615312	6118	2.42587
chr20	21615312	21651545	12	1.80151
chr20	21651545	30783545	3739	2.38115
chr20	30783545	32158370	780	1.37285
chr20	32158370	32239236	32	1.8341
chr20	32239236	33096339	365	1.38977
chr20	33096339	35033130	881	0.876706
chr20	35033130	35093516	32	1.09409
chr20	35093516	35630224	220	0.881717
chr20	35630224	35638505	10	1.64465
chr20	35638505	35649226	15	0.834548
chr20	35649226	35665149	22	1.20333
chr20	35665149	35696707	22	0.855257
chr20	35696707	35718895	82	1.12196
chr20	35718895	35722592	10	1.53702
chr20	35722592	35802667	34	0.845854
chr20	35802667	42701523	5001	1.36476
chr20	42701523	42740378	39	1.13179
chr20	42740378	44267122	992	1.37118
chr20	44267122	44294307	10	1.84525
chr20	44294307	44939864	387	1.37093
chr20	44939864	45204400	193	0.817126
chr20	45204400	45217424	10	0.587782
chr20	45217424	45492572	224	0.862235
chr20	45492572	49420614	2806	1.38017
chr20	49420614	50203373	591	0.858169
chr20	50203373	52644832	1849	1.35317
chr20	52644832	52652481	11	1.78665
chr20	52652481	58912135	5191	1.33771
chr20	58912135	58924990	12	0.91274
chr20	58924990	59317423	317	1.31957
chr20	59317423	59583368	276	2.2974
chr20	59583368	59587574	10	1.71577
chr20	59587574	61856322	1380	2.27853
chr20	61856322	62686235	271	3.2535
chr20	62686235	62727728	17	2.46889
chr20	62727728	62956154	125	3.40013
chr21	10736871	14369167	130	2.74366
chr21	14369167	14670955	87	2.16025
chr21	14670955	35792762	15370	2.45198
chr21	35792762	35805341	10	1.86961
chr21	35805341	42495898	5480	2.42549
chr21	42495898	42506083	10	1.63427
chr21	42506083	42710434	165	2.34841
chr21	42710434	42727829	14	1.83595
chr21	42727829	42837252	96	2.38332
chr21	42837252	42841448	19	1.85583
chr21	42841448	48096958	3384	2.37512
chr22	16052528	16368470	45	1.99949
chr22	16368470	16651598	47	2.67265
chr22	16651598	21504225	2812	1.88703
chr22	21504225	21714855	10	1.33606
chr22	21714855	22898191	870	3.2897
chr22	22898191	24740505	1122	2.33806
chr22	24740505	25072051	147	3.86154
chr22	25072051	25177820	104	4.86298
chr22	25177820	25219368	20	1.87209
chr22	25219368	25238457	28	4.80563
chr22	25238457	25735165	392	1.8836
chr22	25735165	25746816	16	1.37749
chr22	25746816	40002488	10427	1.87732
chr22	40002488	40090725	47	1.49927
chr22	40090725	46461139	4160	1.88092
chr22	46461139	46487715	12	1.40344
chr22	46487715	51234456	3666	1.82707
chrMT	408	16149	107	1.79458
chrX	168477	7120164	3896	0.781776
chrX	7120164	7144490	10	0.394451
chrX	7144490	7708982	384	0.747574
chrX	7708982	7722307	10	0.503355
chrX	7722307	8170205	364	0.75827
chrX	8170205	8189696	11	1.1832
chrX	8189696	15714154	5502	0.789542
chrX	15714154	15723785	10	1.21931
chrX	15723785	23247165	4486	0.792823
chrX	23247165	23265527	11	1.20991
chrX	23265527	25425314	1355	0.791517
chrX	25425314	25470586	12	1.16537
chrX	25470586	27451299	1297	0.762155
chrX	27451299	27469312	23	1.00967
chrX	27469312	28035056	357	0.746339
chrX	28035056	28050566	32	1.00223
chrX	28050566	30863638	1791	0.748727
chrX	30863638	30902761	17	0.566674
chrX	30902761	34753351	2841	0.766257
chrX	34753351	34772420	15	0.581885
chrX	34772420	35139053	209	0.780775
chrX	35139053	35150952	10	1.15236
chrX	35150952	38600204	2082	0.781555
chrX	38600204	38610430	11	1.14986
chrX	38610430	40172033	927	0.805361
chrX	40172033	40192142	13	1.11106
chrX	40192142	46175359	3248	0.805305
chrX	46175359	46209645	20	1.10045
chrX	46209645	47079213	432	0.792237
chrX	47079213	47103644	11	0.557387
chrX	47103644	47484913	192	0.843763
chrX	47484913	47487926	23	1.14628
chrX	47487926	48916544	640	0.829171
chrX	48916544	51082912	1069	1.80203
chrX	51082912	51849496	342	2.35497
chrX	51849496	51864856	10	1.35097
chrX	51864856	54057322	650	2.33997
chrX	54057322	57106320	1501	1.74605
chrX	57106320	57810586	333	2.92326
chrX	57810586	62727142	500	2.33497
chrX	62727142	62880734	57	1.66871
chrX	62880734	76482322	6252	2.74405
chrX	76482322	76782464	43	1.49365
chrX	76782464	80292146	1764	3.14433
chrX	80292146	81061426	393	2.59596
chrX	81061426	81293405	110	3.11452
chrX	81293405	84546513	1750	2.62754
chrX	84546513	104552432	11090	1.74858
chrX	104552432	104580597	18	0.595255
chrX	104580597	104591451	10	0.867944
chrX	104591451	117778411	7423	1.74134
chrX	117778411	117796269	10	1.18964
chrX	117796269	130903134	7701	1.73408
chrX	130903134	132979704	1103	2.28415
chrX	132979704	134232061	621	1.77536
chrX	134232061	137985114	2195	2.22397
chrX	137985114	141767789	2545	1.70487
chrX	141767789	142770231	717	1.25865
chrX	142770231	147639308	3416	1.71868
chrX	147639308	148004048	273	2.2348
chrX	148004048	151508453	2209	1.73324
chrX	151508453	154480461	1399	2.40934
chrX	154480461	155233847	221	1.31523
chrY	2650438	59018260	8870	1.97306
