Chromosome	Start	End	Num.Probes	Segment.Mean
chr13	82468462	84629549	1359	2.85015
chr13	84629549	84650729	15	2.13204
chr13	84650729	86109695	970	2.93915
chr13	86109695	104488112	12524	2.59161
chr13	104488112	115108398	7770	3.11591
chr14	19002124	20566270	301	1.8937
chr14	20566270	21848156	915	4.47299
chr14	21848156	21976850	53	5.48178
chr14	21976850	21997230	10	3.19194
chr14	21997230	22274748	182	5.30371
chr14	22274748	22286057	12	3.78988
chr14	22286057	22524730	229	5.7641
chr14	22524730	22813843	278	1.86176
chr14	22813843	24423813	1006	7.3661
chr14	24423813	24452066	15	4.83385
chr14	24452066	24494849	38	7.22603
chr14	24494849	24500446	10	2.93201
chr14	24500446	24567254	27	7.14096
chr14	24567254	25887316	891	3.36268
chr14	25887316	25906868	18	1.82465
chr14	25906868	29722137	2370	2.94084
chr14	29722137	29738633	11	2.01879
chr14	29738633	30221989	288	2.99719
chr14	30221989	30343886	70	1.7518
chr14	30343886	31052537	400	2.63965
chr14	31052537	31165716	56	1.9884
chr14	31165716	34861841	2695	2.66592
chr14	34861841	38175455	2000	1.837
chr14	38175455	39822543	992	2.81711
chr14	39822543	41101342	781	1.78122
chr14	41101342	41116308	14	2.73992
chr14	41116308	65956925	16054	1.83607
chr14	65956925	65996674	11	1.13676
chr14	65996674	72138488	3694	1.91086
chr14	72138488	72165472	10	1.33591
chr14	72165472	74616793	1703	1.92817
chr14	74616793	74627091	10	1.09232
chr14	74627091	87917541	9016	1.8583
chr14	87917541	87940295	10	1.15504
chr14	87940295	96774792	6131	1.96707
chr14	96774792	105901652	5433	2.46822
chr14	105901652	105956338	10	1.69866
chr14	105956338	106291482	85	2.54286
chr14	106291482	106314662	10	1.54674
chr14	106314662	106528665	71	2.31569
chr14	106528665	106571790	19	1.14268
chr14	106571790	107285438	419	2.28368
chr15	20016328	20578232	103	1.47748
chr15	20578232	20583776	10	2.17867
chr15	20583776	26616932	2824	1.43511
chr15	26616932	26725907	103	1.82457
chr15	26725907	29721184	1748	1.46047
chr15	29721184	32358681	1532	2.09793
chr15	32358681	33394806	570	1.83199
chr15	33394806	35282987	1524	1.4459
chr15	35282987	35310591	11	0.970116
chr15	35310591	35671031	228	1.39453
chr15	35671031	40006908	3211	1.87839
chr15	40006908	53770988	7968	1.43711
chr15	53770988	53782406	10	2.2678
chr15	53782406	65028308	8058	1.43484
chr15	65028308	74079721	5573	1.94366
chr15	74079721	74314017	221	2.47628
chr15	74314017	74314839	12	1.50707
chr15	74314839	74461182	92	2.39301
chr15	74461182	75631401	470	2.90125
chr15	75631401	76445734	344	1.90933
chr15	76445734	76489319	30	2.52507
chr15	76489319	76884801	221	1.92453
chr15	76884801	76902186	23	1.21288
chr15	76902186	79324307	1269	1.9511
chr15	79324307	79338827	11	1.41226
chr15	79338827	83509390	2638	1.9276
chr15	83509390	84602717	630	2.71412
chr15	84602717	85479444	372	2.37709
chr15	85479444	85713926	146	2.86017
chr15	85713926	85721520	12	2.00184
chr15	85721520	86307205	368	2.85765
chr15	86307205	94970373	6851	1.90856
chr15	94970373	94988143	10	1.26779
chr15	94988143	102469041	5622	1.87883
chr16	60777	267805	118	2.09042
chr16	267805	293738	10	1.4345
chr16	293738	3650472	1229	2.08816
chr16	3650472	3684426	10	1.4434
chr16	3684426	6340585	2173	2.0049
chr16	6340585	6489211	189	1.72101
chr16	6489211	6606467	147	1.13149
chr16	6606467	6730565	164	0.917194
chr16	6730565	6885081	221	1.10081
chr16	6885081	6941671	67	0.900889
chr16	6941671	7073873	145	1.23879
chr16	7073873	7459698	519	1.59318
chr16	7459698	19804433	8697	1.93026
chr16	19804433	19832806	14	2.92005
chr16	19832806	19945006	46	1.85147
chr16	19945006	19965853	28	1.29437
chr16	19965853	26925689	4436	1.90593
chr16	26925689	26943550	11	1.10478
chr16	26943550	32900077	2319	1.94921
chr16	32900077	33924471	156	1.68984
chr16	33924471	51576230	3600	1.46152
chr16	51576230	51627947	49	1.98384
chr16	51627947	53769606	1640	1.43328
chr16	53769606	54122076	298	2.00585
chr16	54122076	54251212	105	1.53564
chr16	54251212	55421311	1024	1.96839
chr16	55421311	58161132	1788	1.54329
chr16	58161132	62076062	2524	1.35352
chr16	62076062	62091981	10	2.09813
chr16	62091981	65847183	2668	1.38642
chr16	65847183	66182081	370	1.95679
chr16	66182081	67019316	469	2.46573
chr16	67019316	70848239	1695	1.52044
chr16	70848239	71202643	228	1.99892
chr16	71202643	71467917	172	1.51434
chr16	71467917	72740436	670	1.89851
chr16	72740436	74896562	1482	1.47522
chr16	74896562	74907556	10	0.876139
chr16	74907556	78372024	2977	1.42685
chr16	78372024	78384883	17	0.719277
chr16	78384883	79262882	1221	1.47386
chr16	79262882	79280605	14	2.16079
chr16	79280605	89937847	9458	1.52261
chr16	89937847	89961415	10	1.03313
chr16	89961415	90287536	129	1.64827
chr17	526	2772082	1414	1.5561
chr17	2772082	2788777	10	2.34176
chr17	2788777	3851553	674	1.52944
chr17	3851553	3916945	19	1.093
chr17	3916945	7676614	2252	1.52901
chr17	7676614	7702805	20	2.01976
chr17	7702805	15695209	5878	1.46371
chr17	15695209	15734691	10	0.872782
chr17	15734691	17420702	876	1.54355
chr17	17420702	17894224	239	2.7941
chr17	17894224	18027920	84	3.87049
chr17	18027920	18258552	124	1.64055
chr17	18258552	18283370	33	1.34195
chr17	18283370	18485476	54	1.91253
chr17	18485476	18851514	137	1.47103
chr17	18851514	19451278	215	1.85035
chr17	19451278	20810547	637	2.63897
chr17	20810547	21052155	127	3.10224
chr17	21052155	21521636	219	3.96558
chr17	21521636	39422361	8312	2.08873
chr17	39422361	39431627	24	1.17082
chr17	39431627	58256322	11134	2.06399
chr17	58256322	58293515	12	1.43838
chr17	58293515	62530078	2109	2.02923
chr17	62530078	62547944	10	3.07934
chr17	62547944	81049727	11354	2.12363
chr18	11543	4692360	3420	2.26957
chr18	4692360	13364836	6251	1.88511
chr18	13364836	13380572	10	2.74994
chr18	13380572	15274810	914	1.89013
chr18	15274810	15337995	14	1.33637
chr18	15337995	28560262	6165	1.91289
chr18	28560262	28580450	11	1.37497
chr18	28580450	34795687	4075	1.9039
chr18	34795687	35087420	195	2.26605
chr18	35087420	38157379	2014	1.92989
chr18	38157379	38192043	11	1.28615
chr18	38192043	42063470	2549	1.86189
chr18	42063470	45388237	2263	2.05414
chr18	45388237	45394585	11	1.43126
chr18	45394585	48565522	2385	2.0464
chr18	48565522	48568981	12	1.40372
chr18	48568981	52212515	2461	1.90984
chr18	52212515	52233606	13	1.37933
chr18	52233606	64186474	8510	1.93533
chr18	64186474	64204606	12	1.2167
chr18	64204606	66752151	1907	1.80789
chr18	66752151	66757963	14	1.25199
chr18	66757963	71357315	3443	1.81826
chr18	71357315	78015058	4853	2.01903
chr19	90910	1382917	314	1.57518
chr19	1382917	2350535	227	2.01495
chr19	2350535	2924619	245	3.60205
chr19	2924619	2993031	20	2.59405
chr19	2993031	4136548	310	3.56721
chr19	4136548	6745633	1106	2.82001
chr19	6745633	6766234	10	1.78221
chr19	6766234	6815229	38	2.83806
chr19	6815229	7296372	286	9.39788
chr19	7296372	8931269	678	3.23127
chr19	8931269	11058075	1079	3.95372
chr19	11058075	11380929	153	3.27106
chr19	11380929	12668020	701	2.47955
chr19	12668020	12706544	14	12.3774
chr19	12706544	13294184	208	7.60081
chr19	13294184	13339226	13	4.22499
chr19	13339226	13456021	67	7.83665
chr19	13456021	13561973	56	3.19903
chr19	13561973	14131539	270	5.28422
chr19	14131539	14898997	312	3.22629
chr19	14898997	15111815	180	5.29839
chr19	15111815	15293350	158	4.32503
chr19	15293350	15296469	10	2.43848
chr19	15296469	15701270	203	4.48739
chr19	15701270	16816350	749	3.17445
chr19	16816350	18020677	553	2.11768
chr19	18020677	18804611	310	1.56719
chr19	18804611	19119358	116	2.36284
chr19	19119358	27756906	3099	1.40822
chr19	27756906	28016214	28	3.65112
chr19	28016214	28236343	50	5.4129
chr19	28236343	28322567	55	7.59049
chr19	28322567	28349613	18	4.98867
chr19	28349613	28495803	126	7.59874
chr19	28495803	30363964	1525	2.42191
chr19	30363964	30858569	326	2.92436
chr19	30858569	30963529	73	2.24881
chr19	30963529	31495957	409	2.8514
chr19	31495957	31874448	282	3.71933
chr19	31874448	32143080	221	2.93121
chr19	32143080	33789203	1109	2.03003
chr19	33789203	33987693	129	2.93991
chr19	33987693	34005682	10	4.42039
chr19	34005682	34855727	600	3.02062
chr19	34855727	35400728	354	3.69317
chr19	35400728	35496230	55	2.34658
chr19	35496230	35910108	325	3.51978
chr19	35910108	36633068	343	4.20514
chr19	36633068	40737935	2134	1.48803
chr19	40737935	40752262	10	0.998119
chr19	40752262	41057588	170	1.57817
chr19	41057588	41078420	10	2.41776
chr19	41078420	46320123	2720	1.49324
chr19	46320123	46346663	11	2.28888
chr19	46346663	48401686	940	1.5074
chr19	48401686	48464294	11	0.860155
chr19	48464294	55623013	4198	1.48218
chr19	55623013	55642802	10	2.45374
chr19	55642802	59097855	2161	1.47959
chr20	61305	61742	11	1.47764
chr20	61742	1560674	1210	2.37104
chr20	1560674	1567732	11	1.64673
chr20	1567732	3803555	1623	2.38247
chr20	3803555	3826044	10	1.65419
chr20	3826044	8444002	3580	2.29373
chr20	8444002	8457850	10	1.46682
chr20	8457850	11180861	2283	2.33733
chr20	11180861	11198708	10	1.49004
chr20	11198708	20680513	7750	2.3252
chr20	20680513	21906469	772	1.45333
chr20	21906469	21980311	43	3.10219
chr20	21980311	22398047	321	2.29165
chr20	22398047	22416844	10	3.98324
chr20	22416844	24467701	1707	1.46468
chr20	24467701	24685505	159	3.46077
chr20	24685505	25693190	607	1.53535
chr20	25693190	25721095	10	0.689686
chr20	25721095	27862965	209	1.36173
chr20	27862965	31210043	702	2.28153
chr20	31210043	31237935	16	3.33371
chr20	31237935	35703989	2203	2.27578
chr20	35703989	35717294	34	1.75762
chr20	35717294	40354519	3089	2.25237
chr20	40354519	40357928	14	1.56358
chr20	40357928	49146577	6418	2.28818
chr20	49146577	49152011	18	1.70443
chr20	49152011	51634004	1812	2.25174
chr20	51634004	51646277	10	1.55359
chr20	51646277	61194934	7696	2.27778
chr20	61194934	61269323	13	3.30078
chr20	61269323	62956154	706	2.40619
chr21	10736871	14455084	147	1.88774
chr21	14455084	24433431	7017	2.49395
chr21	24433431	24437312	12	1.64437
chr21	24437312	29620034	4042	2.52639
chr21	29620034	29628042	10	1.69639
chr21	29628042	32066736	1778	2.61956
chr21	32066736	32081338	10	1.81646
chr21	32081338	39531307	5322	2.71687
chr21	39531307	40190745	690	2.30426
chr21	40190745	42849339	2387	2.69838
chr21	42849339	42855946	10	1.69322
chr21	42855946	44948746	1538	2.82669
chr21	44948746	44977249	12	1.80917
chr21	44977249	45671393	381	2.86954
chr21	45671393	45693359	12	2.03363
chr21	45693359	48096958	1397	2.8389
chr22	16052528	21287775	2717	1.99102
chr22	21287775	21290773	10	1.28728
chr22	21290773	22485865	647	1.9474
chr22	22485865	22502599	49	1.5537
chr22	22502599	39287285	12253	1.97882
chr22	39287285	39306000	10	1.33286
chr22	39306000	51234456	8239	2.02594
chrMT	408	9573	47	2.24898
chrMT	9573	14974	42	1.75245
chrMT	14974	16149	18	2.30886
chrX	168477	9183407	5407	2.11218
chrX	9183407	9200464	10	1.27086
chrX	9200464	44436267	22633	2.12268
chrX	44436267	44480249	11	1.33174
chrX	44480249	53081781	3848	2.13848
chrX	53081781	53100157	12	3.29642
chrX	53100157	64907412	3601	2.08204
chrX	64907412	65245043	152	3.45593
chrX	65245043	104523492	20410	2.04572
chrX	104523492	104536410	10	1.26119
chrX	104536410	105608278	524	2.02587
chrX	105608278	105634955	17	2.96694
chrX	105634955	119970505	8238	2.07829
chrX	119970505	120003991	10	3.10609
chrX	120003991	121334215	753	2.00083
chrX	121334215	121358381	10	3.03539
chrX	121358381	122261369	603	2.02503
chrX	122261369	122284507	14	3.17941
chrX	122284507	128573772	3737	2.02228
chrX	128573772	128590183	10	1.25228
chrX	128590183	134198342	2958	2.17312
chrX	134198342	134208330	10	1.36474
chrX	134208330	141180068	4271	2.09156
chrX	141180068	141192886	10	1.18499
chrX	141192886	141205107	29	1.99278
chrX	141205107	141220518	11	1.27159
chrX	141220518	150779323	6523	2.06119
chrX	150779323	150792901	10	3.20638
chrX	150792901	155233847	2135	2.16047
chrY	2650438	10075082	2811	2.01916
chrY	10075082	15504216	808	1.29884
chrY	15504216	15517607	10	0.799871
chrY	15517607	17706446	1190	1.31342
chrY	17706446	18539584	433	1.93787
chrY	18539584	59018260	3618	1.31697
