Chromosome	Start	End	Num.Probes	Segment.Mean
chr12	91368950	91699319	211	2.81747
chr12	91699319	97098021	3789	2.26999
chr12	97098021	98366069	1046	2.70353
chr12	98366069	99082227	449	2.2725
chr12	99082227	101896469	1750	1.61446
chr12	101896469	101918502	12	2.3354
chr12	101918502	125071676	15040	1.68918
chr12	125071676	125203809	109	2.37605
chr12	125203809	133379763	6443	1.64585
chr12	133379763	133778190	192	2.27224
chr13	19026949	34824306	11593	1.6522
chr13	34824306	34840984	10	2.29233
chr13	34840984	37804713	2000	1.60639
chr13	37804713	37831248	12	1.16194
chr13	37831248	42721399	3471	1.62032
chr13	42721399	42741553	10	1.08201
chr13	42741553	43804288	865	1.66377
chr13	43804288	48917556	3500	1.0482
chr13	48917556	48955647	69	0.519984
chr13	48955647	48984636	21	0.81038
chr13	48984636	48986465	11	0.380457
chr13	48986465	49056641	69	0.540178
chr13	49056641	51358751	1354	1.06183
chr13	51358751	60073789	5021	1.57438
chr13	60073789	60085626	10	0.801586
chr13	60085626	67752396	4710	1.55509
chr13	67752396	67772655	10	1.10756
chr13	67772655	75720242	5365	1.55252
chr13	75720242	76074721	293	1.0291
chr13	76074721	89675184	8596	1.55129
chr13	89675184	89694310	10	1.12514
chr13	89694310	109913720	15014	1.5693
chr13	109913720	109928030	10	1.12393
chr13	109928030	115108398	3306	1.65544
chr14	19002124	20127053	77	1.88948
chr14	20127053	35770577	10251	2.24216
chr14	35770577	41083756	3309	2.78932
chr14	41083756	53805699	7876	2.26695
chr14	53805699	53829283	61	3.01296
chr14	53829283	60961354	4836	2.32031
chr14	60961354	61338238	169	2.86534
chr14	61338238	68445086	4464	2.30758
chr14	68445086	69168273	520	1.73364
chr14	69168273	82486979	8887	2.35155
chr14	82486979	82513583	17	1.65847
chr14	82513583	101427252	13231	2.30299
chr14	101427252	106530525	2213	2.96285
chr14	106530525	106571790	18	1.35788
chr14	106571790	106738635	76	2.93329
chr14	106738635	106808998	32	2.23296
chr14	106808998	107285438	311	2.92284
chr15	20016328	23855028	934	2.76668
chr15	23855028	27919880	2983	2.16028
chr15	27919880	27928300	12	1.35342
chr15	27928300	50574956	13891	2.24236
chr15	50574956	51084333	238	2.91203
chr15	51084333	51185612	47	4.22369
chr15	51185612	55768327	3213	2.78758
chr15	55768327	55858493	48	2.17537
chr15	55858493	56790957	565	2.92661
chr15	56790957	56791865	10	1.49773
chr15	56791865	57257582	215	2.82411
chr15	57257582	57562609	151	2.20129
chr15	57562609	57836457	254	2.86049
chr15	57836457	57892668	61	2.23323
chr15	57892668	57971818	73	2.96216
chr15	57971818	58712832	635	2.30149
chr15	58712832	58812488	105	2.96492
chr15	58812488	58841351	29	2.20869
chr15	58841351	58864829	29	3.03296
chr15	58864829	58935608	46	2.23561
chr15	58935608	59078663	61	2.94464
chr15	59078663	60655163	1110	2.29636
chr15	60655163	61250604	486	1.6168
chr15	61250604	64630004	2525	2.26427
chr15	64630004	64661753	18	1.68812
chr15	64661753	67245470	1441	2.32455
chr15	67245470	67493601	231	2.97787
chr15	67493601	69301667	1133	2.38801
chr15	69301667	69322623	10	3.37378
chr15	69322623	69884588	347	2.30381
chr15	69884588	73819479	2430	2.88922
chr15	73819479	74609302	559	2.3554
chr15	74609302	74769860	69	3.10544
chr15	74769860	76763019	844	2.34039
chr15	76763019	76902186	83	2.92454
chr15	76902186	77118719	105	2.20435
chr15	77118719	77265812	61	3.09203
chr15	77265812	77712881	194	2.35081
chr15	77712881	77872619	94	2.9501
chr15	77872619	78110665	118	2.12388
chr15	78110665	78588252	287	2.85008
chr15	78588252	80013078	1062	2.27432
chr15	80013078	80155267	134	2.96388
chr15	80155267	80488555	191	2.32072
chr15	80488555	80509972	21	3.18856
chr15	80509972	80541101	27	2.11148
chr15	80541101	80759183	166	2.77142
chr15	80759183	80907294	103	2.21592
chr15	80907294	81087071	137	2.91469
chr15	81087071	82193707	731	2.29126
chr15	82193707	82217250	10	3.19969
chr15	82217250	102469041	14488	2.23135
chr16	60777	12468985	9401	1.65018
chr16	12468985	12695429	269	1.1098
chr16	12695429	12701675	11	1.59399
chr16	12701675	13228828	465	1.06331
chr16	13228828	19947045	3608	1.64236
chr16	19947045	19966618	24	2.72315
chr16	19966618	30646984	6048	1.66163
chr16	30646984	30687759	14	1.22811
chr16	30687759	33666489	826	1.6994
chr16	33666489	33832036	20	1.28884
chr16	33832036	53299401	4906	2.21149
chr16	53299401	53316742	10	1.43912
chr16	53316742	53440776	87	2.21378
chr16	53440776	53469868	11	1.53464
chr16	53469868	57551289	3130	2.28664
chr16	57551289	57578381	13	3.20226
chr16	57578381	64056109	4219	2.18537
chr16	64056109	64097199	43	1.54511
chr16	64097199	70848239	3834	2.29547
chr16	70848239	71191673	221	2.93178
chr16	71191673	76464942	3469	2.25428
chr16	76464942	78372024	1849	2.82923
chr16	78372024	78384883	17	1.53385
chr16	78384883	85317774	7546	2.84084
chr16	85317774	85509223	124	3.643
chr16	85509223	89835903	2971	2.90978
chr16	89835903	90287536	191	2.23891
chr17	526	15403481	10167	1.67341
chr17	15403481	15690551	97	2.34449
chr17	15690551	15726308	10	1.60896
chr17	15726308	22209227	2987	2.31597
chr17	22209227	29285154	1881	1.70609
chr17	29285154	29639071	147	1.08549
chr17	29639071	30027255	197	2.25983
chr17	30027255	30464881	212	2.85299
chr17	30464881	30498103	16	2.01312
chr17	30498103	30567217	47	3.05337
chr17	30567217	31138473	318	2.4046
chr17	31138473	31279999	80	3.05599
chr17	31279999	36675906	3722	2.27197
chr17	36675906	38168245	740	2.99404
chr17	38168245	53218411	8534	2.32055
chr17	53218411	53231225	10	1.1522
chr17	53231225	68657575	9397	2.3211
chr17	68657575	68667118	12	1.52184
chr17	68667118	77236479	5596	2.35061
chr17	77236479	77242371	10	1.35905
chr17	77242371	80623050	1559	2.38716
chr17	80623050	80648360	18	1.79834
chr17	80648360	81049727	220	2.42704
chr18	11543	282085	88	3.02301
chr18	282085	1262878	797	3.60588
chr18	1262878	1291581	11	2.49907
chr18	1291581	2773568	1092	3.82551
chr18	2773568	13114521	7531	2.94664
chr18	13114521	15143759	1052	2.18219
chr18	15143759	21332381	1490	1.70376
chr18	21332381	21480565	83	2.38358
chr18	21480565	21840530	234	1.57427
chr18	21840530	22046244	145	2.72943
chr18	22046244	22607199	486	2.08246
chr18	22607199	23696520	692	0.999698
chr18	23696520	40477919	10985	1.64673
chr18	40477919	40513386	27	1.29124
chr18	40513386	48573223	5613	1.70895
chr18	48573223	48580711	10	1.17668
chr18	48580711	63996179	10826	1.66471
chr18	63996179	64026052	19	1.20186
chr18	64026052	70518526	4787	1.60865
chr18	70518526	70523125	10	2.47042
chr18	70523125	78015058	5535	1.67986
chr19	90910	16850476	7420	1.73539
chr19	16850476	16890517	19	2.45948
chr19	16890517	17538653	300	1.79623
chr19	17538653	17562211	10	1.16875
chr19	17562211	21620378	2002	1.70957
chr19	21620378	21646323	16	1.15527
chr19	21646323	23012975	822	1.65104
chr19	23012975	26172371	894	2.15715
chr19	26172371	27851249	14	34.7365
chr19	27851249	27962760	10	20.7593
chr19	27962760	28069044	16	36.4894
chr19	28069044	28151947	22	16.6381
chr19	28151947	28304639	51	27.6722
chr19	28304639	28349613	40	16.3649
chr19	28349613	28424444	53	24.8798
chr19	28424444	28450478	22	17.3494
chr19	28450478	28462540	10	35.5652
chr19	28462540	28532557	73	22.9882
chr19	28532557	28553421	13	13.2195
chr19	28553421	28753797	182	22.8128
chr19	28753797	28781463	19	35.6467
chr19	28781463	28841228	46	20.7425
chr19	28841228	28851254	10	36.3462
chr19	28851254	28865095	11	12.287
chr19	28865095	28889046	14	29.1473
chr19	28889046	28895096	17	12.5079
chr19	28895096	29214804	221	23.3966
chr19	29214804	29239770	10	14.0421
chr19	29239770	29291148	33	27.7057
chr19	29291148	29404399	123	18.836
chr19	29404399	29454366	38	28.6917
chr19	29454366	29757999	253	20.9125
chr19	29757999	29762562	10	12.4749
chr19	29762562	29771492	10	29.8914
chr19	29771492	29973961	178	19.8077
chr19	29973961	29980995	10	10.7863
chr19	29980995	30024745	37	21.4744
chr19	30024745	30036377	10	11.7872
chr19	30036377	30118674	63	23.4773
chr19	30118674	30173945	21	17.1251
chr19	30173945	30193482	10	27.3086
chr19	30193482	30214011	19	16.5457
chr19	30214011	30232221	22	24.46
chr19	30232221	30278263	29	16.5936
chr19	30278263	30297571	11	9.9172
chr19	30297571	30305231	11	31.6408
chr19	30305231	30307106	10	14.1426
chr19	30307106	30308481	12	28.9028
chr19	30308481	30321375	11	12.3538
chr19	30321375	30359064	27	25.3713
chr19	30359064	30431235	45	17.1475
chr19	30431235	30553975	75	22.8945
chr19	30553975	30623288	52	15.6002
chr19	30623288	30723240	59	11.4289
chr19	30723240	30745961	17	7.86269
chr19	30745961	31162706	321	14.928
chr19	31162706	31180145	14	9.64016
chr19	31180145	31661650	347	13.4131
chr19	31661650	31675352	13	8.63852
chr19	31675352	31783358	76	14.2135
chr19	31783358	31804461	19	8.23512
chr19	31804461	32010950	164	13.3504
chr19	32010950	32019721	10	21.6959
chr19	32019721	32055490	40	10.3229
chr19	32055490	32342439	216	15.4159
chr19	32342439	32363844	18	28.1653
chr19	32363844	32505631	121	18.038
chr19	32505631	34038798	970	1.68076
chr19	34038798	34134227	78	4.05182
chr19	34134227	38276888	2387	1.68351
chr19	38276888	38304334	18	6.28082
chr19	38304334	50454917	6109	1.7323
chr19	50454917	50570948	90	2.35737
chr19	50570948	59097855	5354	1.72448
chr20	61305	860242	634	1.10269
chr20	860242	15832290	11683	1.61638
chr20	15832290	15855234	11	0.99114
chr20	15855234	22398047	5306	1.62632
chr20	22398047	25195870	2231	2.19644
chr20	25195870	29544927	508	1.67975
chr20	29544927	29922345	85	2.37372
chr20	29922345	32297107	1216	1.71218
chr20	32297107	32535834	130	2.37574
chr20	32535834	37143063	2428	1.69343
chr20	37143063	45793470	6327	2.25364
chr20	45793470	46510574	434	2.82911
chr20	46510574	46975898	451	2.22403
chr20	46975898	47672291	467	2.96277
chr20	47672291	53430153	4248	2.25513
chr20	53430153	53785119	322	1.52666
chr20	53785119	53819193	29	2.27005
chr20	53819193	53919450	71	1.6023
chr20	53919450	54119750	140	2.15725
chr20	54119750	54229154	109	1.50724
chr20	54229154	54383607	163	2.1366
chr20	54383607	54449280	41	1.52191
chr20	54449280	54456824	10	2.67811
chr20	54456824	54526527	63	1.5878
chr20	54526527	54596325	45	2.08686
chr20	54596325	55440887	667	1.63088
chr20	55440887	55451282	10	1.1478
chr20	55451282	58445757	2381	1.65138
chr20	58445757	58782769	287	2.8783
chr20	58782769	60931728	1772	1.64476
chr20	60931728	62204569	472	2.25634
chr20	62204569	62956154	326	1.72083
chr21	10736871	15072654	397	1.59303
chr21	15072654	15081363	12	2.23271
chr21	15081363	39799594	18206	1.59836
chr21	39799594	39805894	10	2.36695
chr21	39805894	47825481	5919	1.68833
chr21	47825481	47951731	73	2.30104
chr21	47951731	48096958	148	1.68929
chr22	16052528	16660021	94	2.02993
chr22	16660021	21812525	2835	1.71108
chr22	21812525	21841298	19	1.27099
chr22	21841298	22749785	748	1.67937
chr22	22749785	22755100	14	1.22337
chr22	22755100	24313750	969	1.71317
chr22	24313750	24337628	13	2.3456
chr22	24337628	24369393	10	1.08313
chr22	24369393	24399171	11	0.632899
chr22	24399171	34172255	7357	1.69573
chr22	34172255	34178203	10	1.0873
chr22	34178203	51234456	11845	1.70343
chrMT	408	16149	107	2.26257
chrX	168477	2692942	436	1.09218
chrX	2692942	32312353	20163	1.52539
chrX	32312353	32661570	314	1.19691
chrX	32661570	32702467	32	0.582788
chrX	32702467	32799131	75	1.15753
chrX	32799131	33160992	301	0.564646
chrX	33160992	33559416	258	1.15198
chrX	33559416	44703945	6593	1.54688
chrX	44703945	44990935	117	0.555409
chrX	44990935	49432216	2146	1.62049
chrX	49432216	49896815	219	2.61491
chrX	49896815	49923000	10	1.56067
chrX	49923000	55737336	2386	2.62871
chrX	55737336	66672733	3397	3.57935
chrX	66672733	66750843	21	2.57006
chrX	66750843	71130843	2080	3.67631
chrX	71130843	75935209	2134	2.56324
chrX	75935209	76024684	49	0.713649
chrX	76024684	76039210	11	3.83631
chrX	76039210	76128849	68	0.658638
chrX	76128849	76136887	12	1.27485
chrX	76136887	76137669	11	0.380428
chrX	76137669	76231958	80	0.629727
chrX	76231958	76296911	19	1.10653
chrX	76296911	76722657	64	2.49088
chrX	76722657	76856822	11	0.867205
chrX	76856822	81091472	2165	3.62091
chrX	81091472	81135118	18	0.761983
chrX	81135118	81196359	31	0.467605
chrX	81196359	81245064	19	0.799544
chrX	81245064	81411865	118	0.568151
chrX	81411865	81447941	18	0.8362
chrX	81447941	81468605	11	0.45875
chrX	81468605	81509912	10	0.988621
chrX	81509912	82967773	719	0.581128
chrX	82967773	83055732	39	0.834313
chrX	83055732	83457370	201	0.630702
chrX	83457370	83494387	16	0.404771
chrX	83494387	85325165	1176	0.623321
chrX	85325165	85327381	14	0.386011
chrX	85327381	85501106	121	0.622742
chrX	85501106	85566725	50	3.53351
chrX	85566725	85949731	272	0.592605
chrX	85949731	85970646	11	0.39518
chrX	85970646	86221374	170	0.607273
chrX	86221374	86653324	279	3.40732
chrX	86653324	86680567	15	0.532248
chrX	86680567	86688522	12	1.17076
chrX	86688522	86699127	12	0.579486
chrX	86699127	86730646	17	3.30313
chrX	86730646	86810171	60	0.592115
chrX	86810171	86851808	36	2.31104
chrX	86851808	87248332	249	0.585827
chrX	87248332	87485922	156	3.6142
chrX	87485922	87529127	33	0.67859
chrX	87529127	87560925	18	2.4197
chrX	87560925	87954995	291	0.573585
chrX	87954995	88019395	41	3.62552
chrX	88019395	88087007	33	0.647191
chrX	88087007	88119444	19	1.17208
chrX	88119444	88141758	18	3.19012
chrX	88141758	88847720	341	0.592015
chrX	88847720	88865232	10	0.816526
chrX	88865232	89915251	372	2.16221
chrX	89915251	90980557	477	0.592304
chrX	90980557	91018334	16	1.9837
chrX	91018334	91055501	17	0.638588
chrX	91055501	91219639	59	2.3162
chrX	91219639	91293177	10	0.996509
chrX	91293177	91351595	30	2.23598
chrX	91351595	91459777	64	4.07967
chrX	91459777	92040578	240	2.3687
chrX	92040578	92324289	102	0.601888
chrX	92324289	92334246	22	0.890865
chrX	92334246	92345384	13	0.423316
chrX	92345384	92389062	28	0.704995
chrX	92389062	92423616	22	2.23362
chrX	92423616	92442212	17	0.638818
chrX	92442212	92464156	13	2.56916
chrX	92464156	92495421	28	0.530362
chrX	92495421	92669384	96	3.54108
chrX	92669384	93012306	218	0.619051
chrX	93012306	93046800	17	0.377239
chrX	93046800	93161759	64	0.591899
chrX	93161759	93985609	552	1.4921
chrX	93985609	94021164	20	0.66754
chrX	94021164	94074286	39	2.67357
chrX	94074286	94202889	57	1.43059
chrX	94202889	94239496	24	0.686128
chrX	94239496	94260571	10	1.88079
chrX	94260571	94354338	42	0.482807
chrX	94354338	94360212	10	0.871548
chrX	94360212	94649739	154	0.575482
chrX	94649739	94677155	11	0.886068
chrX	94677155	94834267	77	2.28148
chrX	94834267	95183064	216	0.619874
chrX	95183064	95203432	12	1.01288
chrX	95203432	96017586	510	0.587917
chrX	96017586	96033579	10	0.33295
chrX	96033579	96631609	359	0.544714
chrX	96631609	96672766	18	0.90848
chrX	96672766	96903112	110	0.526542
chrX	96903112	96930347	10	0.321745
chrX	96930347	96965287	28	0.528446
chrX	96965287	96971832	12	0.947755
chrX	96971832	97342341	288	0.586633
chrX	97342341	97786614	232	3.53738
chrX	97786614	97935458	83	0.562559
chrX	97935458	97963608	15	3.89125
chrX	97963608	112606573	7817	1.52975
chrX	112606573	113045992	278	2.65331
chrX	113045992	134703860	12490	1.54947
chrX	134703860	134723088	12	2.99003
chrX	134723088	135040691	198	1.62645
chrX	135040691	135432154	215	2.53416
chrX	135432154	136765754	773	4.64745
chrX	136765754	136925241	87	2.48673
chrX	136925241	137626622	483	3.47054
chrX	137626622	137975680	179	2.56986
chrX	137975680	138011713	38	3.56279
chrX	138011713	138296171	200	2.49288
chrX	138296171	138464427	119	4.22036
chrX	138464427	139010782	376	5.27453
chrX	139010782	139709067	418	4.28589
chrX	139709067	139754893	25	2.69959
chrX	139754893	140067540	249	1.51762
chrX	140067540	140378807	120	0.585242
chrX	140378807	140394459	14	0.386963
chrX	140394459	141817019	1029	0.583876
chrX	141817019	141870053	29	0.799954
chrX	141870053	142282089	287	0.558939
chrX	142282089	142298756	20	1.3918
chrX	142298756	142314221	13	2.75091
chrX	142314221	142598805	206	0.556083
chrX	142598805	143196962	407	1.49856
chrX	143196962	143278554	11	2.37571
chrX	143278554	150890892	5182	1.5279
chrX	150890892	151225291	252	2.51266
chrX	151225291	154946468	1748	1.62113
chrX	154946468	155233847	42	1.0826
chrY	2650438	9908580	2764	0.605682
chrY	9908580	10028103	31	1.0071
chrY	10028103	27720817	5632	0.562636
chrY	27720817	28457992	267	0.444411
chrY	28457992	59018260	176	0.702161
